gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,tenure_months,fatigue_resource_ratio,is_senior,high_workload,burnout_target
0,0,0,4,8.0,10.0,31.24178712220762,1.1111111111111112,1,1,1
0,1,0,2,4.0,5.2,35.51248357424441,1.04,0,0,0
0,1,1,0,1.0,0.0,34.00131406044678,0.0,0,0,0
0,1,1,2,5.0,5.5,30.059132720105122,0.9166666666666666,0,0,0
1,0,0,1,4.0,7.6,29.796320630749012,1.52,0,0,1
0,1,0,1,2.0,3.5,33.31143232588699,1.1666666666666667,0,0,0
0,1,0,2,5.0,4.9,29.00788436268068,0.8166666666666668,0,0,0
1,0,0,3,6.0,7.9,30.55190538764783,1.1285714285714286,1,1,1
0,0,0,1,3.0,5.5,30.157687253613666,1.375,0,0,0
0,0,1,5,10.0,9.7,33.11432325886991,0.8818181818181817,1,1,1
0,0,0,3,4.0,5.9,30.781865965834427,1.1800000000000002,1,0,1
0,0,1,1,4.0,2.5,26.248357424441522,0.5,0,0,0
1,1,1,3,4.0,6.9,35.545335085413925,1.3800000000000001,1,0,0
0,0,1,3,4.0,6.5,31.6688567674113,1.3,1,0,0
0,0,0,2,5.0,7.2,32.65440210249671,1.2,0,0,1
0,1,1,3,5.0,7.7,29.303547963206306,1.2833333333333334,1,0,1
1,1,1,2,4.0,5.9,33.21287779237845,1.1800000000000002,0,0,0
1,0,1,1,3.0,6.4,26.47831800262812,1.6,0,0,0
0,0,0,3,5.0,4.6,31.76741130091984,0.7666666666666666,1,0,0
1,1,1,4,6.0,6.8,26.05124835742444,0.9714285714285714,1,1,1
1,0,1,2,5.0,5.9,34.526938239159,0.9833333333333334,0,0,0
0,0,1,2,4.0,7.1,34.85545335085414,1.42,0,0,0
0,0,1,2,4.0,5.6,26.872536136662287,1.1199999999999999,0,0,0
0,0,0,1,3.0,5.1,32.42444152431012,1.275,0,0,0
1,0,0,3,5.0,6.2,26.182654402102497,1.0333333333333334,1,0,1
0,0,0,1,4.0,6.3,34.69119579500657,1.26,0,0,1
1,0,1,1,4.0,4.6,24.901445466491456,0.9199999999999999,0,0,0
1,0,1,1,3.0,5.6,30.617608409986858,1.4,0,0,0
1,0,0,0,1.0,2.6,35.38107752956636,1.3,0,0,0
1,1,1,2,4.0,5.9,25.821287779237842,1.1800000000000002,0,0,1
0,0,1,1,3.0,4.0,35.84099868593955,1.0,0,0,0
0,0,0,0,1.0,2.6,32.55584756898817,1.3,0,0,0
1,0,1,1,2.0,3.3,32.55584756898817,1.0999999999999999,0,0,0
0,0,0,2,6.0,7.3,28.153745072273324,1.042857142857143,0,1,1
1,0,0,3,6.0,7.2,29.664914586070957,1.0285714285714287,1,1,1
1,1,1,1,2.0,5.3,27.562417871222074,1.7666666666666666,0,0,0
0,1,1,5,4.0,10.0,33.47568988173456,2.0,1,0,1
0,0,0,3,7.0,5.9,30.387647831800262,0.7375,1,1,1
1,1,0,1,3.0,5.0,28.843626806833115,1.25,0,0,0
1,1,1,3,6.0,8.5,35.972404730617605,1.2142857142857142,1,1,1
0,0,0,2,5.0,7.0,31.40604467805519,1.1666666666666667,0,0,1
1,1,1,4,4.0,8.8,29.040735873850196,1.7600000000000002,1,0,0
1,0,0,1,3.0,6.1,35.545335085413925,1.525,0,0,0
1,0,0,2,4.0,4.8,31.176084099868593,0.96,0,0,0
0,0,1,1,3.0,4.5,25.26281208935611,1.125,0,0,0
1,0,1,2,4.0,4.7,28.38370565045992,0.9400000000000001,0,0,0
0,0,1,3,7.0,8.2,31.011826544021023,1.025,1,1,1
0,0,1,3,4.0,5.8,35.2496714848883,1.16,1,0,0
1,1,0,3,5.0,5.6,27.890932982917214,0.9333333333333332,1,0,0
1,0,1,1,3.0,6.0,27.59526938239159,1.5,0,0,0
0,0,0,2,6.0,8.0,31.603153745072273,1.1428571428571428,0,1,1
1,0,1,0,1.0,3.7,28.97503285151117,1.85,0,0,0
0,1,1,0,2.0,4.1,30.814717477003942,1.3666666666666665,0,0,0
0,1,0,2,4.0,7.8,33.40998685939553,1.56,0,0,1
1,0,0,2,5.0,4.5,34.95400788436268,0.75,0,0,0
1,1,0,4,8.0,7.5,24.7700394218134,0.8333333333333334,1,1,1
0,0,1,4,7.0,8.0,34.55978975032851,1.0,1,1,1
1,0,0,2,5.0,5.9,31.143232588699078,0.9833333333333334,0,0,1
1,1,1,3,6.0,6.9,34.98685939553219,0.9857142857142858,1,1,0
0,0,0,2,5.0,6.9,26.872536136662287,1.1500000000000001,0,0,1
0,0,1,2,3.0,5.7,29.829172141918527,1.425,0,0,0
1,0,1,2,5.0,6.1,31.636005256241784,1.0166666666666666,0,0,0
0,0,0,3,5.0,5.8,29.59921156373193,0.9666666666666667,1,0,1
0,0,0,1,4.0,5.1,27.102496714848883,1.02,0,0,0
0,1,0,3,6.0,6.5,30.683311432325887,0.9285714285714286,1,1,1
0,0,1,1,1.0,1.9,33.40998685939553,0.95,0,0,0
0,0,0,3,5.0,7.3,34.2969776609724,1.2166666666666666,1,0,1
1,0,0,1,4.0,6.8,31.964520367936924,1.3599999999999999,0,0,0
1,0,1,2,2.0,3.3,27.75952693823916,1.0999999999999999,0,0,0
1,0,0,0,1.0,2.3,27.95663600525624,1.15,0,0,0
1,1,0,1,3.0,4.9,25.45992115637319,1.225,0,0,0
0,0,1,3,5.0,6.9,25.88699080157687,1.1500000000000001,1,0,1
1,0,0,3,8.0,8.1,25.952693823915897,0.8999999999999999,1,1,1
0,1,1,2,4.0,6.1,33.31143232588699,1.22,0,0,0
0,1,0,3,5.0,6.7,30.12483574244415,1.1166666666666667,1,0,1
0,1,1,2,4.0,4.9,30.650459921156372,0.9800000000000001,0,0,0
0,0,0,4,7.0,7.6,28.843626806833115,0.95,1,1,1
1,0,0,2,4.0,6.5,31.143232588699078,1.3,0,0,1
1,0,1,4,7.0,8.4,28.679369250985545,1.05,1,1,1
1,0,1,2,2.0,4.5,35.34822601839684,1.5,0,0,0
1,1,0,2,3.0,5.9,32.16162943495401,1.475,0,0,0
1,0,1,2,4.0,6.1,29.139290407358736,1.22,0,0,0
0,0,1,0,1.0,1.1,24.73718791064389,0.55,0,0,0
1,0,1,2,4.0,5.6,28.088042049934295,1.1199999999999999,0,0,0
1,0,1,3,6.0,7.5,34.98685939553219,1.0714285714285714,1,1,1
1,0,0,3,6.0,7.2,29.07358738501971,1.0285714285714287,1,1,1
1,1,1,4,7.0,8.3,28.48226018396846,1.0375,1,1,0
1,1,0,2,4.0,6.3,26.971090670170828,1.26,0,0,1
1,1,0,0,2.0,5.9,33.18002628120893,1.9666666666666668,0,0,0
0,1,1,1,2.0,3.0,33.8042049934297,1.0,0,0,0
1,1,1,2,3.0,6.6,32.88436268068331,1.65,0,0,0
1,0,1,1,2.0,1.6,33.93561103810775,0.5333333333333333,0,0,0
1,1,0,1,3.0,4.4,34.526938239159,1.1,0,0,0
0,1,0,1,2.0,6.1,35.019710906701704,2.033333333333333,0,0,0
1,0,0,2,4.0,6.6,33.27858081471748,1.3199999999999998,0,0,1
1,0,1,1,3.0,3.1,27.33245729303548,0.775,0,0,0
1,1,0,3,4.0,5.8,26.609724047306177,1.16,1,0,0
0,0,1,2,4.0,8.4,28.580814717477004,1.6800000000000002,0,0,1
1,0,0,3,6.0,5.3,24.50722733245729,0.7571428571428571,1,1,0
1,0,0,3,6.0,6.9,33.90275952693824,0.9857142857142858,1,1,1
1,0,1,3,6.0,4.0,26.576872536136662,0.5714285714285714,1,1,0
1,1,0,3,6.0,7.9,30.28909329829172,1.1285714285714286,1,1,1
1,1,0,1,3.0,3.3,25.821287779237842,0.825,0,0,0
1,0,0,2,4.0,5.9,30.28909329829172,1.1800000000000002,0,0,1
0,0,0,3,5.0,5.4,28.8107752956636,0.9,1,0,0
1,0,0,1,2.0,6.0,29.829172141918527,2.0,0,0,0
1,1,1,3,5.0,5.9,27.562417871222074,0.9833333333333334,1,0,0
1,1,1,2,4.0,5.1,31.93166885676741,1.02,0,0,0
1,0,1,2,4.0,4.9,32.78580814717477,0.9800000000000001,0,0,0
1,0,0,4,8.0,8.1,31.110381077529563,0.8999999999999999,1,1,1
0,1,0,2,6.0,5.8,30.091984231274637,0.8285714285714285,0,1,1
1,0,1,4,9.0,8.1,27.003942181340342,0.8099999999999999,1,1,1
1,1,1,0,1.0,0.0,34.75689881734559,0.0,0,0,0
0,0,0,2,3.0,5.9,29.50065703022339,1.475,0,0,0
1,0,1,1,4.0,5.5,35.019710906701704,1.1,0,0,0
1,0,1,1,1.0,1.5,29.730617608409986,0.75,0,0,0
1,0,0,1,3.0,6.6,29.00788436268068,1.65,0,0,1
1,1,1,4,7.0,7.0,28.580814717477004,0.875,1,1,1
1,0,1,2,4.0,4.2,26.806833114323258,0.8400000000000001,0,0,0
1,1,1,1,3.0,5.6,33.67279894875164,1.4,0,0,0
0,1,1,1,1.0,4.2,33.73850197109067,2.1,0,0,0
0,1,1,3,6.0,7.0,31.373193166885674,1.0,1,1,1
0,0,0,1,3.0,4.9,25.492772667542706,1.225,0,0,0
1,0,1,1,2.0,5.5,24.868593955321945,1.8333333333333333,0,0,0
1,0,1,3,5.0,4.9,28.055190538764784,0.8166666666666668,1,0,0
1,1,1,3,4.0,7.8,32.78580814717477,1.56,1,0,1
1,0,1,2,4.0,7.3,27.59526938239159,1.46,0,0,0
0,0,1,3,5.0,7.7,25.229960578186596,1.2833333333333334,1,0,1
0,1,0,2,4.0,5.0,35.90670170827858,1.0,0,0,0
1,0,1,1,3.0,4.1,26.839684625492772,1.025,0,0,0
0,0,0,3,6.0,8.3,31.176084099868593,1.1857142857142857,1,1,1
1,1,1,4,7.0,7.3,29.402102496714846,0.9125,1,1,1
1,1,0,2,6.0,6.5,35.67674113009198,0.9285714285714286,0,1,1
0,0,1,2,3.0,4.0,32.26018396846255,1.0,0,0,0
0,0,0,3,6.0,6.6,24.113009198423125,0.9428571428571428,1,1,1
1,0,1,2,3.0,4.9,32.09592641261498,1.225,0,0,0
0,0,1,0,1.0,0.9,34.49408672798948,0.45,0,0,0
1,0,1,1,4.0,4.2,27.792378449408673,0.8400000000000001,0,0,0
1,0,1,3,5.0,3.6,26.511169513797633,0.6,1,0,0
1,0,1,2,4.0,6.2,24.40867279894875,1.24,0,0,0
1,1,1,0,2.0,3.8,26.773981603153743,1.2666666666666666,0,0,0
1,0,1,1,3.0,4.0,30.97897503285151,1.0,0,0,0
0,1,0,3,7.0,9.8,30.420499342969777,1.225,1,1,1
1,0,1,1,2.0,5.9,29.894875164257556,1.9666666666666668,0,0,0
0,1,1,1,3.0,6.8,24.178712220762154,1.7,0,0,0
0,1,0,4,6.0,5.9,32.91721419185282,0.8428571428571429,1,1,1
0,0,0,1,4.0,3.9,28.90932982917214,0.78,0,0,0
1,0,1,2,3.0,7.2,32.8515111695138,1.8,0,0,0
0,0,1,3,6.0,8.6,24.14586070959264,1.2285714285714284,1,1,1
1,0,1,2,5.0,5.9,34.49408672798948,0.9833333333333334,0,0,0
1,0,0,0,1.0,4.5,27.628120893561103,2.25,0,0,0
1,0,1,2,4.0,5.9,32.19448094612352,1.1800000000000002,0,0,0
0,1,0,3,7.0,6.8,31.077529566360052,0.85,1,1,1
1,0,0,3,4.0,5.3,28.21944809461235,1.06,1,0,0
1,0,1,4,7.0,6.4,34.06701708278581,0.8,1,1,1
1,0,1,1,2.0,4.8,33.77135348226018,1.5999999999999999,0,0,0
0,0,0,2,4.0,4.3,33.27858081471748,0.86,0,0,0
1,1,0,2,4.0,3.3,24.014454664914584,0.6599999999999999,0,0,0
0,0,0,3,4.0,5.9,34.26412614980289,1.1800000000000002,1,0,1
1,0,1,2,2.0,4.4,28.350854139290405,1.4666666666666668,0,0,0
1,1,0,4,6.0,6.9,31.340341655716163,0.9857142857142858,1,1,1
0,1,1,3,5.0,6.7,29.69776609724047,1.1166666666666667,1,0,1
1,0,1,2,2.0,3.6,30.913272010512483,1.2,0,0,0
0,0,1,2,5.0,5.9,35.545335085413925,0.9833333333333334,0,0,0
1,0,1,1,3.0,3.6,25.26281208935611,0.9,0,0,0
0,0,1,1,2.0,5.9,32.65440210249671,1.9666666666666668,0,0,0
1,0,1,2,4.0,5.9,27.233902759526938,1.1800000000000002,0,0,0
1,1,1,2,5.0,6.3,35.41392904073587,1.05,0,0,0
0,1,1,2,2.0,4.4,26.018396846254927,1.4666666666666668,0,0,0
0,1,0,3,5.0,6.8,30.584756898817343,1.1333333333333333,1,0,1
0,0,1,1,4.0,4.5,35.51248357424441,0.9,0,0,0
0,0,1,2,3.0,5.0,27.989487516425754,1.25,0,0,0
0,0,1,1,5.0,6.6,30.12483574244415,1.0999999999999999,0,0,1
1,0,0,2,4.0,5.8,31.176084099868593,1.16,0,0,1
1,1,0,1,2.0,4.7,25.0,1.5666666666666667,0,0,0
1,1,0,1,3.0,4.3,35.808147174770035,1.075,0,0,0
0,0,1,3,5.0,6.2,31.50459921156373,1.0333333333333334,1,0,0
0,0,1,4,9.0,7.8,29.730617608409986,0.78,1,1,1
0,0,1,1,2.0,5.1,25.03285151116951,1.7,0,0,0
1,1,0,3,8.0,8.7,29.27069645203679,0.9666666666666666,1,1,1
0,0,1,2,3.0,4.8,32.78580814717477,1.2,0,0,0
1,1,1,1,3.0,3.8,34.526938239159,0.95,0,0,0
0,0,0,2,6.0,6.8,35.11826544021025,0.9714285714285714,0,1,1
0,0,0,3,6.0,6.8,24.31011826544021,0.9714285714285714,1,1,1
0,1,0,2,2.0,3.3,33.44283837056504,1.0999999999999999,0,0,0
0,0,0,2,4.0,4.0,32.78580814717477,0.8,0,0,0
1,0,0,2,4.0,5.2,27.92378449408673,1.04,0,0,0
0,1,1,3,5.0,6.5,24.57293035479632,1.0833333333333333,1,0,0
1,1,1,3,6.0,7.7,27.16819973718791,1.1,1,1,1
1,0,0,4,8.0,8.2,30.223390275952692,0.911111111111111,1,1,1
1,0,1,2,4.0,5.4,28.12089356110381,1.08,0,0,0
0,0,0,3,5.0,5.0,27.135348226018397,0.8333333333333334,1,0,0
1,0,1,2,5.0,5.4,35.57818659658344,0.9,0,0,0
0,0,0,3,6.0,6.8,29.566360052562416,0.9714285714285714,1,1,1
1,0,1,3,4.0,6.6,33.50854139290407,1.3199999999999998,1,0,0
1,0,1,1,4.0,5.1,27.726675427069644,1.02,0,0,0
0,1,1,3,5.0,5.9,26.445466491458607,0.9833333333333334,1,0,0
1,0,0,3,4.0,5.9,32.32588699080158,1.1800000000000002,1,0,0
0,0,0,3,6.0,7.1,33.18002628120893,1.0142857142857142,1,1,1
1,0,0,2,4.0,5.9,32.58869908015769,1.1800000000000002,0,0,0
1,0,1,3,5.0,5.4,24.342969776609724,0.9,1,0,0
1,1,1,1,4.0,4.4,28.318002628120894,0.8800000000000001,0,0,0
0,0,1,5,9.0,9.1,30.223390275952692,0.9099999999999999,1,1,0
0,0,1,2,4.0,4.5,25.755584756898816,0.9,0,0,0
0,0,0,2,6.0,6.6,28.38370565045992,0.9428571428571428,0,1,1
0,0,1,2,5.0,5.8,29.796320630749012,0.9666666666666667,0,0,0
0,0,0,3,6.0,5.9,34.82260183968462,0.8428571428571429,1,1,1
0,0,1,2,4.0,7.2,26.609724047306177,1.44,0,0,1
1,0,0,1,3.0,1.5,33.73850197109067,0.375,0,0,0
0,0,1,2,5.0,5.2,31.208935611038108,0.8666666666666667,0,0,0
1,0,0,1,4.0,6.2,33.47568988173456,1.24,0,0,0
1,0,1,1,3.0,5.9,27.989487516425754,1.475,0,0,0
0,0,0,3,6.0,5.7,33.83705650459921,0.8142857142857143,1,1,0
0,0,0,2,5.0,7.3,26.872536136662287,1.2166666666666666,0,0,1
1,0,0,1,2.0,4.6,33.18002628120893,1.5333333333333332,0,0,0
1,0,1,3,6.0,7.3,34.72404730617608,1.042857142857143,1,1,1
1,1,0,0,1.0,1.9,29.33639947437582,0.95,0,0,0
0,0,0,4,8.0,9.0,34.09986859395532,1.0,1,1,1
1,1,1,3,5.0,5.9,28.8107752956636,0.9833333333333334,1,0,0
0,0,0,2,4.0,6.9,32.75295663600526,1.3800000000000001,0,0,1
0,0,1,1,4.0,5.9,27.036793692509853,1.1800000000000002,0,0,0
0,1,1,3,6.0,5.9,24.0473061760841,0.8428571428571429,1,1,1
1,0,0,1,1.0,1.7,30.519053876478317,0.85,0,0,0
1,0,1,1,3.0,2.6,28.71222076215506,0.65,0,0,0
1,1,0,1,1.0,0.5,31.800262812089354,0.25,0,0,0
1,0,1,0,1.0,3.8,27.660972404730618,1.9,0,0,0
1,1,1,3,5.0,6.0,35.183968462549274,1.0,1,0,1
1,0,0,4,7.0,7.4,24.868593955321945,0.925,1,1,1
1,0,1,3,5.0,4.5,32.65440210249671,0.75,1,0,0
0,0,0,4,7.0,9.1,28.97503285151117,1.1375,1,1,1
0,0,1,4,7.0,8.2,32.49014454664914,1.025,1,1,0
0,0,0,3,6.0,5.7,31.800262812089354,0.8142857142857143,1,1,1
0,0,1,2,2.0,2.6,33.54139290407359,0.8666666666666667,0,0,0
1,1,0,3,6.0,8.2,32.72010512483574,1.1714285714285713,1,1,1
1,0,1,3,4.0,4.1,33.70565045992115,0.82,1,0,0
0,0,0,4,7.0,8.1,27.365308804204993,1.0125,1,1,1
1,1,1,1,1.0,0.8,28.350854139290405,0.4,0,0,0
1,0,1,2,4.0,2.8,34.16557161629435,0.5599999999999999,0,0,0
1,1,1,0,1.0,3.0,34.2969776609724,1.5,0,0,0
1,0,0,4,9.0,8.1,34.88830486202365,0.8099999999999999,1,1,1
1,1,0,3,5.0,5.4,25.62417871222076,0.9,1,0,0
0,0,1,2,5.0,6.8,26.084099868593952,1.1333333333333333,0,0,0
0,1,0,2,5.0,6.7,35.64388961892247,1.1166666666666667,0,0,1
0,1,0,0,2.0,2.8,26.379763469119577,0.9333333333333332,0,0,0
1,0,1,1,2.0,5.1,28.580814717477004,1.7,0,0,0
1,0,1,3,6.0,7.3,28.18659658344284,1.042857142857143,1,1,1
1,0,1,2,4.0,5.0,27.529566360052563,1.0,0,0,0
0,0,0,4,7.0,7.2,24.441524310118265,0.9,1,1,1
0,1,1,0,4.0,0.0,25.558475689881732,0.0,0,0,0
1,0,1,1,2.0,2.0,29.33639947437582,0.6666666666666666,0,0,0
0,0,0,4,8.0,8.0,30.12483574244415,0.8888888888888888,1,1,1
0,0,0,2,3.0,5.6,25.62417871222076,1.4,0,0,0
0,0,0,4,8.0,8.9,27.628120893561103,0.9888888888888889,1,1,1
1,1,1,2,5.0,6.0,31.208935611038108,1.0,0,0,0
1,0,0,2,6.0,6.1,29.33639947437582,0.8714285714285713,0,1,1
1,1,0,2,4.0,6.6,27.628120893561103,1.3199999999999998,0,0,0
1,0,1,0,1.0,2.7,34.03416557161629,1.35,0,0,0
1,0,1,3,5.0,5.4,33.60709592641261,0.9,1,0,0
0,0,1,4,8.0,7.2,27.69382391590013,0.8,1,1,1
0,0,0,1,2.0,5.9,25.7227332457293,1.9666666666666668,0,0,0
1,0,0,2,2.0,2.1,34.36268068331143,0.7000000000000001,0,0,0
1,0,0,4,9.0,10.0,24.113009198423125,1.0,1,1,1
1,1,1,1,3.0,5.2,29.402102496714846,1.3,0,0,0
1,1,0,2,3.0,5.6,32.03022339027595,1.4,0,0,0
1,0,0,1,1.0,5.9,32.52299605781866,2.95,0,0,0
0,0,1,0,1.0,5.9,24.605781865965834,2.95,0,0,0
1,0,1,1,4.0,4.0,29.040735873850196,0.8,0,0,0
1,1,1,2,4.0,3.8,29.664914586070957,0.76,0,0,0
0,0,1,2,3.0,4.3,28.613666228646515,1.075,0,0,0
1,0,1,3,5.0,5.0,30.683311432325887,0.8333333333333334,1,0,0
0,0,1,2,5.0,5.8,28.088042049934295,0.9666666666666667,0,0,0
1,0,1,2,4.0,5.1,35.446780551905384,1.02,0,0,0
0,0,0,2,6.0,6.9,27.59526938239159,0.9857142857142858,0,1,1
1,1,1,0,4.0,3.4,29.07358738501971,0.6799999999999999,0,0,0
0,0,0,1,4.0,6.2,33.21287779237845,1.24,0,0,0
0,1,0,1,2.0,6.6,29.894875164257556,2.1999999999999997,0,0,0
1,0,1,1,1.0,2.0,26.379763469119577,1.0,0,0,0
0,0,1,3,7.0,6.6,24.21156373193167,0.825,1,1,1
1,0,1,3,4.0,4.7,31.143232588699078,0.9400000000000001,1,0,0
0,1,0,4,8.0,8.1,32.91721419185282,0.8999999999999999,1,1,0
1,0,1,3,4.0,6.5,30.880420499342968,1.3,1,0,0
1,1,1,1,3.0,6.5,27.989487516425754,1.625,0,0,0
1,0,0,3,5.0,6.8,32.35873850197109,1.1333333333333333,1,0,1
0,1,1,4,8.0,8.4,33.40998685939553,0.9333333333333333,1,1,1
0,1,1,1,4.0,4.6,33.01576872536137,0.9199999999999999,0,0,0
1,0,0,2,5.0,6.2,34.59264126149803,1.0333333333333334,0,0,1
0,0,1,0,1.0,5.9,26.609724047306177,2.95,0,0,0
1,1,0,1,1.0,3.1,32.68725361366623,1.55,0,0,0
1,1,0,2,4.0,5.0,24.14586070959264,1.0,0,0,0
1,1,0,3,7.0,7.3,31.57030223390276,0.9125,1,1,1
0,1,0,2,4.0,6.9,27.628120893561103,1.3800000000000001,0,0,1
1,0,1,2,5.0,5.5,34.95400788436268,0.9166666666666666,0,0,0
0,1,1,2,6.0,7.6,34.72404730617608,1.0857142857142856,0,1,1
1,1,0,3,6.0,8.5,24.704336399474375,1.2142857142857142,1,1,1
0,0,0,2,7.0,8.2,27.660972404730618,1.025,0,1,1
1,0,1,3,4.0,6.4,26.872536136662287,1.28,1,0,0
0,1,1,0,1.0,3.5,28.515111695137975,1.75,0,0,0
1,0,1,1,2.0,3.2,25.29566360052562,1.0666666666666667,0,0,0
0,1,1,1,4.0,6.1,31.044678055190538,1.22,0,0,0
1,0,0,0,1.0,4.2,30.354796320630747,2.1,0,0,0
1,1,0,3,4.0,8.7,25.19710906701708,1.7399999999999998,1,0,1
1,1,0,2,5.0,7.2,33.18002628120893,1.2,0,0,1
1,1,1,1,2.0,5.9,29.5335085413929,1.9666666666666668,0,0,0
0,0,0,3,7.0,6.1,31.734559789750328,0.7625,1,1,1
1,0,0,3,5.0,6.3,30.519053876478317,1.05,1,0,0
0,0,0,1,4.0,5.9,32.81865965834428,1.1800000000000002,0,0,1
1,0,0,0,1.0,2.3,25.36136662286465,1.15,0,0,0
1,1,1,1,4.0,4.8,24.113009198423125,0.96,0,0,0
1,1,1,3,7.0,8.6,26.576872536136662,1.075,1,1,1
1,0,1,1,3.0,3.4,29.632063074901446,0.85,0,0,0
1,0,0,2,3.0,3.3,33.21287779237845,0.825,0,0,0
1,0,0,1,2.0,0.0,26.412614980289092,0.0,0,0,0
0,0,1,3,4.0,3.8,28.90932982917214,0.76,1,0,0
1,0,0,1,3.0,5.9,27.92378449408673,1.475,0,0,0
0,1,0,2,4.0,5.6,32.09592641261498,1.1199999999999999,0,0,0
0,0,0,3,6.0,7.8,35.15111695137976,1.1142857142857143,1,1,1
1,0,1,2,4.0,8.6,28.28515111695138,1.72,0,0,1
0,0,0,4,6.0,7.5,35.34822601839684,1.0714285714285714,1,1,1
1,1,1,2,5.0,5.1,27.003942181340342,0.85,0,0,0
0,0,0,5,8.0,8.1,32.68725361366623,0.8999999999999999,1,1,1
0,0,0,4,8.0,6.1,35.90670170827858,0.6777777777777777,1,1,1
0,0,0,3,7.0,5.9,28.71222076215506,0.7375,1,1,1
0,1,1,1,2.0,3.6,28.580814717477004,1.2,0,0,0
1,1,1,2,4.0,3.5,33.63994743758213,0.7,0,0,0
0,1,1,4,6.0,6.8,29.730617608409986,0.9714285714285714,1,1,1
1,1,0,2,4.0,6.1,31.143232588699078,1.22,0,0,0
1,0,0,2,3.0,3.9,25.52562417871222,0.975,0,0,0
1,1,1,2,5.0,5.6,29.27069645203679,0.9333333333333332,0,0,1
0,0,0,2,6.0,7.5,35.873850197109064,1.0714285714285714,0,1,1
1,1,1,1,2.0,4.3,28.21944809461235,1.4333333333333333,0,0,0
1,1,0,3,6.0,7.1,33.83705650459921,1.0142857142857142,1,1,0
0,1,1,3,7.0,9.0,32.8515111695138,1.125,1,1,1
1,0,1,1,2.0,2.4,31.044678055190538,0.7999999999999999,0,0,0
0,0,1,1,2.0,5.4,30.716162943495398,1.8,0,0,0
0,1,0,2,4.0,4.0,30.519053876478317,0.8,0,0,0
1,0,0,2,3.0,3.9,28.515111695137975,0.975,0,0,0
1,0,0,5,10.0,8.8,35.38107752956636,0.8,1,1,1
1,0,0,2,4.0,5.0,33.70565045992115,1.0,0,0,0
0,1,0,3,6.0,8.4,27.8580814717477,1.2,1,1,1
1,1,1,3,6.0,6.5,24.73718791064389,0.9285714285714286,1,1,0
1,1,1,2,5.0,8.2,35.41392904073587,1.3666666666666665,0,0,1
1,0,0,2,4.0,6.9,34.69119579500657,1.3800000000000001,0,0,0
0,0,0,2,4.0,4.3,25.131406044678055,0.86,0,0,0
1,0,0,1,3.0,6.5,24.7700394218134,1.625,0,0,0
1,0,1,1,3.0,5.7,27.003942181340342,1.425,0,0,0
0,0,1,0,4.0,3.8,30.28909329829172,0.76,0,0,0
0,0,1,3,5.0,7.1,25.52562417871222,1.1833333333333333,1,0,1
0,0,0,3,7.0,8.5,35.709592641261494,1.0625,1,1,1
1,0,0,2,3.0,6.6,27.135348226018397,1.65,0,0,0
1,1,0,3,5.0,7.6,27.003942181340342,1.2666666666666666,1,0,0
0,0,1,0,1.0,0.0,26.544021024967147,0.0,0,0,0
1,0,0,4,8.0,7.3,24.375821287779235,0.8111111111111111,1,1,1
0,0,1,1,2.0,5.5,25.755584756898816,1.8333333333333333,0,0,0
0,1,1,2,6.0,5.6,32.78580814717477,0.7999999999999999,0,1,1
1,0,1,1,4.0,3.4,32.8515111695138,0.6799999999999999,0,0,0
0,0,1,4,6.0,7.7,33.5742444152431,1.1,1,1,1
1,1,0,3,6.0,5.9,28.54796320630749,0.8428571428571429,1,1,1
0,0,0,3,6.0,6.9,31.636005256241784,0.9857142857142858,1,1,1
0,0,0,3,5.0,6.1,32.65440210249671,1.0166666666666666,1,0,0
0,0,1,3,5.0,5.9,27.069645203679368,0.9833333333333334,1,0,1
0,0,1,2,4.0,5.1,35.11826544021025,1.02,0,0,0
1,0,0,3,6.0,7.2,35.05256241787122,1.0285714285714287,1,1,1
1,0,0,2,4.0,3.7,30.223390275952692,0.74,0,0,0
0,1,0,0,1.0,2.6,34.92115637319316,1.3,0,0,0
0,0,0,3,7.0,5.9,35.709592641261494,0.7375,1,1,1
1,0,1,3,5.0,6.2,33.37713534822602,1.0333333333333334,1,0,1
1,0,1,2,3.0,5.4,29.369250985545335,1.35,0,0,0
1,0,0,1,4.0,6.0,26.05124835742444,1.2,0,0,1
0,1,1,3,5.0,5.7,34.03416557161629,0.9500000000000001,1,0,0
0,0,0,4,8.0,5.9,24.375821287779235,0.6555555555555556,1,1,0
0,0,0,3,6.0,5.9,34.69119579500657,0.8428571428571429,1,1,0
0,1,0,4,7.0,8.0,34.65834428383705,1.0,1,1,1
0,0,0,2,5.0,5.9,31.208935611038108,0.9833333333333334,0,0,1
0,1,0,2,4.0,4.5,24.342969776609724,0.9,0,0,0
0,1,0,2,4.0,4.8,35.4796320630749,0.96,0,0,0
0,1,0,3,4.0,6.0,28.088042049934295,1.2,1,0,1
0,0,1,4,7.0,9.0,25.131406044678055,1.125,1,1,1
0,0,0,2,4.0,7.7,32.03022339027595,1.54,0,0,1
0,1,0,3,4.0,7.0,29.632063074901446,1.4,1,0,0
0,0,0,5,9.0,5.9,32.65440210249671,0.5900000000000001,1,1,1
0,0,1,1,3.0,4.8,35.15111695137976,1.2,0,0,0
1,0,1,2,5.0,5.9,27.135348226018397,0.9833333333333334,0,0,1
0,1,0,3,7.0,8.6,28.777923784494085,1.075,1,1,1
